[21:19:37] [asdasdasd | asdasdasdsad] Movimento cessado
[21:19:37] [asdasdasd | asdasdasdsad] Movimento detectado
[21:19:37] [asdasdasd | asdasdasdsad] Movimento cessado
[21:19:37] [asdasdasd | asdasdasdsad] Movimento detectado
[21:19:38] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:19:38] [asdasdasd | asdasdasdsad] Movimento cessado
[21:19:40] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:19:40] [asdasdasd | asdasdasdsad] Movimento detectado
[21:19:40] [asdasdasd | asdasdasdsad] Movimento cessado
[21:19:40] [asdasdasd | asdasdasdsad] Movimento detectado
[21:19:40] [asdasdasd | asdasdasdsad] Movimento cessado
[21:19:41] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:19:42] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:19:42] [asdasdasd | asdasdasdsad] Movimento detectado
[21:19:43] [asdasdasd | asdasdasdsad] Movimento cessado
[21:19:43] [asdasdasd | asdasdasdsad] Movimento detectado
[21:19:43] [asdasdasd | asdasdasdsad] Movimento cessado
[21:19:44] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:19:46] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:19:46] [asdasdasd | asdasdasdsad] Movimento detectado
[21:19:46] [asdasdasd | asdasdasdsad] Movimento cessado
[21:19:46] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:19:46] [asdasdasd | asdasdasdsad] Movimento detectado
[21:19:47] [asdasdasd | asdasdasdsad] Movimento cessado
[21:19:47] [asdasdasd | asdasdasdsad] Movimento detectado
[21:19:47] [asdasdasd | asdasdasdsad] Movimento cessado
[21:19:47] [asdasdasd | asdasdasdsad] Movimento detectado
[21:19:48] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:19:49] [asdasdasd | asdasdasdsad] Movimento cessado
[21:19:49] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:19:49] [asdasdasd | asdasdasdsad] Movimento detectado
[21:19:49] [asdasdasd | asdasdasdsad] Movimento cessado
[21:19:50] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:19:51] [asdasdasd | asdasdasdsad] Movimento detectado
[21:19:52] [asdasdasd | asdasdasdsad] Movimento cessado
[21:19:52] [asdasdasd | asdasdasdsad] Movimento detectado
[21:19:54] [asdasdasd | asdasdasdsad] Movimento cessado
[21:19:55] [asdasdasd | asdasdasdsad] Movimento detectado
[21:19:58] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:20:02] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:20:02] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:20:02] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:20:03] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:03] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:20:03] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:04] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:04] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:04] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:04] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:04] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:05] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:05] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:05] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:06] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:06] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:06] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:06] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:20:07] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:07] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:07] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:08] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:20:08] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:20:08] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:09] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:10] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:10] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:11] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:20:11] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:20:12] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:12] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:20:12] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:13] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:20:13] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:20:14] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:14] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:15] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:15] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:15] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:15] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:15] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:20:16] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:18] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:18] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:20:19] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:20:19] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:20:20] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:20] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:20:20] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:21] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:20:23] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:20:31] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:31] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:32] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:37] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:38] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:20:39] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:20:39] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:20:42] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:20:43] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:20:45] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:45] [asdasdasd | asdasdasdsad] Movimento detectado
[21:20:46] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:20:50] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:20:51] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:20:52] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:20:53] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:20:57] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:20:58] [asdasdasd | asdasdasdsad] Movimento cessado
[21:20:58] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:21:01] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:21:01] [asdasdasd | asdasdasdsad] Movimento detectado
[21:21:01] [asdasdasd | asdasdasdsad] Movimento cessado
[21:21:01] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:21:03] [asdasdasd | asdasdasdsad] Movimento detectado
[21:21:05] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:21:05] [asdasdasd | asdasdasdsad] Movimento cessado
[21:21:05] [asdasdasd | asdasdasdsad] Movimento detectado
[21:21:05] [asdasdasd | asdasdasdsad] Movimento cessado
[21:21:05] [asdasdasd | asdasdasdsad] Rosto: Olhando Esquerda (SENT)
[21:21:05] [asdasdasd | asdasdasdsad] Movimento detectado
[21:21:06] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:21:06] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:21:09] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:21:10] [asdasdasd | asdasdasdsad] Movimento cessado
[21:21:10] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:21:19] [asdasdasd | asdasdasdsad] Movimento detectado
[21:21:20] [asdasdasd | asdasdasdsad] Movimento cessado
[21:21:20] [asdasdasd | asdasdasdsad] Movimento detectado
[21:21:22] [asdasdasd | asdasdasdsad] Movimento cessado
[21:21:23] [asdasdasd | asdasdasdsad] Movimento detectado
[21:21:23] [asdasdasd | asdasdasdsad] Movimento cessado
[21:21:24] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:21:24] [asdasdasd | asdasdasdsad] Movimento detectado
[21:21:25] [asdasdasd | asdasdasdsad] Movimento cessado
[21:21:25] [asdasdasd | asdasdasdsad] Movimento detectado
[21:21:25] [asdasdasd | asdasdasdsad] Movimento cessado
[21:21:25] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:21:26] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:21:26] [asdasdasd | asdasdasdsad] Movimento detectado
[21:21:26] [asdasdasd | asdasdasdsad] Movimento cessado
[21:21:27] [asdasdasd | asdasdasdsad] Movimento detectado
[21:21:27] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:21:28] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Cima (SENT)
[21:21:29] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:21:29] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:21:29] [asdasdasd | asdasdasdsad] Movimento cessado
[21:21:31] [asdasdasd | asdasdasdsad] Movimento detectado
[21:21:36] [asdasdasd | asdasdasdsad] Movimento cessado
[21:21:41] [asdasdasd | asdasdasdsad] Movimento detectado
[21:21:41] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:21:42] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:21:42] [asdasdasd | asdasdasdsad] Movimento cessado
[21:21:42] [asdasdasd | asdasdasdsad] Movimento detectado
[21:21:48] [asdasdasd | asdasdasdsad] Movimento cessado
[21:21:50] [asdasdasd | asdasdasdsad] Movimento detectado
[21:21:52] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:21:54] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:21:56] [asdasdasd | asdasdasdsad] Movimento cessado
[21:21:57] [asdasdasd | asdasdasdsad] Movimento detectado
[21:21:57] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:21:58] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:22:01] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:22:04] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:04] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:22:05] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:22:05] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:06] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:06] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:22:09] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:22:09] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:10] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:10] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:22:13] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:13] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:22:14] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:22:15] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:18] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:22:18] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:18] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:22:19] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:19] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:22:20] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:21] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:21] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:21] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:23] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:24] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:25] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:25] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:26] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:32] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:33] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:34] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:34] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:22:34] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:34] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Cima (SENT)
[21:22:34] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:22:35] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:22:35] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:22:36] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Cima (SENT)
[21:22:36] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:22:37] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:37] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:22:37] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:37] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:22:37] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:22:38] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:22:38] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:22:38] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:22:39] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:22:40] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:22:40] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:22:41] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:22:42] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:22:43] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:22:43] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:22:44] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:22:45] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:22:48] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:50] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:22:50] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:50] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:50] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:22:50] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:51] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:51] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:51] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:52] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:52] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:52] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:52] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:54] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:57] [asdasdasd | asdasdasdsad] Movimento cessado
[21:22:57] [asdasdasd | asdasdasdsad] Movimento detectado
[21:22:58] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:22:59] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:23:00] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:23:01] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:23:04] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:23:05] [asdasdasd | asdasdasdsad] Rosto: Olhando Esquerda (SENT)
[21:23:05] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:23:06] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:23:07] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:23:09] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:23:11] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:23:12] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:23:12] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:47:27] [asdasdasd | asdasdasdsad] Movimento detectado
[21:47:27] [asdasdasd | asdasdasdsad] Movimento cessado
[21:47:28] [asdasdasd | asdasdasdsad] Rosto: Olhando Direita (SENT)
[21:47:28] [asdasdasd | asdasdasdsad] Movimento detectado
[21:47:28] [asdasdasd | asdasdasdsad] Movimento cessado
[21:47:29] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:47:30] [asdasdasd | asdasdasdsad] Rosto: Olhando Direita (SENT)
[21:47:30] [asdasdasd | asdasdasdsad] Movimento detectado
[21:47:30] [asdasdasd | asdasdasdsad] Movimento cessado
[21:47:31] [asdasdasd | asdasdasdsad] Rosto: Olhando Esquerda (SENT)
[21:47:31] [asdasdasd | asdasdasdsad] Movimento detectado
[21:47:31] [asdasdasd | asdasdasdsad] Movimento cessado
[21:47:31] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:47:31] [asdasdasd | asdasdasdsad] Movimento detectado
[21:47:31] [asdasdasd | asdasdasdsad] Movimento cessado
[21:47:32] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:47:40] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:47:40] [asdasdasd | asdasdasdsad] Movimento detectado
[21:47:41] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:47:41] [asdasdasd | asdasdasdsad] Rosto: Olhando Esquerda (SENT)
[21:47:41] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:47:44] [asdasdasd | asdasdasdsad] Movimento cessado
[21:47:44] [asdasdasd | asdasdasdsad] Movimento detectado
[21:47:48] [asdasdasd | asdasdasdsad] Rosto: Olhando Esquerda (SENT)
[21:47:48] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:47:51] [asdasdasd | asdasdasdsad] Rosto: Olhando Esquerda (SENT)
[21:47:51] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:47:57] [asdasdasd | asdasdasdsad] Movimento cessado
[21:47:57] [asdasdasd | asdasdasdsad] Movimento detectado
[21:47:57] [asdasdasd | asdasdasdsad] Movimento cessado
[21:47:57] [asdasdasd | asdasdasdsad] Movimento detectado
[21:47:57] [asdasdasd | asdasdasdsad] Movimento cessado
[21:47:57] [asdasdasd | asdasdasdsad] Movimento detectado
[21:47:58] [asdasdasd | asdasdasdsad] Movimento cessado
[21:47:58] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:47:58] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:47:58] [asdasdasd | asdasdasdsad] Movimento detectado
[21:47:58] [asdasdasd | asdasdasdsad] Movimento cessado
[21:47:58] [asdasdasd | asdasdasdsad] Movimento detectado
[21:47:59] [asdasdasd | asdasdasdsad] Movimento cessado
[21:47:59] [asdasdasd | asdasdasdsad] Movimento detectado
[21:47:59] [asdasdasd | asdasdasdsad] Movimento cessado
[21:47:59] [asdasdasd | asdasdasdsad] Movimento detectado
[21:47:59] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:00] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:48:00] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:48:00] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:02] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:02] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:02] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:02] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:03] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:03] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:48:04] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:48:04] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:04] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:04] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:04] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:05] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:48:11] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:48:11] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:11] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:11] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:11] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:12] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:48:14] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:48:14] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:15] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:15] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:48:16] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:48:16] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:16] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:16] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:48:18] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:48:18] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:18] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:18] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:18] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:18] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:19] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:48:21] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:48:22] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:48:24] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:48:25] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:48:25] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:48:26] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:48:27] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:30] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:30] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:31] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:32] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:48:33] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:48:34] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:34] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:35] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:35] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:36] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:37] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:48:37] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:37] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:37] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:48:39] [asdasdasd | asdasdasdsad] Rosto: Olhando Para Baixo (SENT)
[21:48:39] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:39] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:39] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:48:41] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:41] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:42] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:43] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:43] [asdasdasd | asdasdasdsad] Rosto: Olhando Esquerda (SENT)
[21:48:43] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:43] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:43] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:43] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:44] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:48:44] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:47] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:48:48] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:48:50] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:48:51] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:48:51] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:48:52] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:48:54] [asdasdasd | asdasdasdsad] Movimento cessado
[21:48:54] [asdasdasd | asdasdasdsad] Movimento detectado
[21:48:55] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
[21:48:58] [asdasdasd | asdasdasdsad] Rosto: Olhando Esquerda (SENT)
[21:48:59] [asdasdasd | asdasdasdsad] Rosto: Nenhum Rosto (SENT)
[21:49:00] [asdasdasd | asdasdasdsad] Rosto: Detectado (Centro) (SENT)
